,id,Comuna,N_Habitaciones,N_Baños,N_Estacionamientos,Amoblado,Total_Superficie_M2,Valor_UF,Link,colUF/m2,Tasa cada 100Mil,Rango,closest_metro,dist_closest_metro,closest_super,closest_super_dist
814,847,Puente Alto,3.0,2.0,1.0,No,120.0,2678.01,https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/mexico/6009959,22.0,369.1,medio,LOS LIBERTADORES,6366.432947490288,Lo Campino,410.1019024602172
815,848,Lo Barnechea,3.0,3.0,2.0,No,280.0,10239.45,https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/lo-barnechea-region-metropolitana/6131096,37.0,276.8,bajo,LOS DOMINICOS,6.335356718361208,Jumbo La Dehesa ,0.9884721028220032
816,849,Lo Barnechea,5.0,3.0,2.443019943019943,No,603.0,22500.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/calle-parque-av-la-dehesa/6033397,37.0,276.8,bajo,LOS DOMINICOS,19.18722606594324,Express de Lider,12.229156722320129
817,850,Recoleta,4.0,2.0,2.443019943019943,No,140.0,6458.73,https://chilepropiedades.cl/ver-publicacion/venta-usada/recoleta/casa/santa-filomena/6725465,46.0,962.8,crítico,PATRONATO,0.4752213788024613,Recoleta ,0.8582834970339153
818,851,La Florida,4.0,2.0,2.0,,145.0,2205.42,https://chilepropiedades.cl/ver-publicacion/venta-usada/la-florida/casa/rojas-magallanes/6111339,15.0,541.5,alto,ROJAS MAGALLANES,0.0017353674116516,Superbodega Acuenta,1.2039746657084598
819,852,Maipú,3.0,1.0,1.0,No,150.0,3938.25,https://chilepropiedades.cl/ver-publicacion/venta-usada/maipu/casa/maipu-region-metropolitana/5866256,26.0,370.9,medio,PLAZA DE MAIPU,0.1668376420240113,Lider,1.14396786841417
820,853,Vitacura,4.0,3.0,2.0,No,289.0,12900.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/vitacura/casa/aristofanespadre-hurtadovitacura/6443882,45.0,593.7,alto,MANQUEHUE,3.203767524179193,Unimarc,0.4957991754219655
821,854,Melipilla,2.0,1.0,2.0,No,88.0,2613.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/melipilla/casa/jose-santiago-aldunate-toro-melipilla/6820048,30.0,474.3,medio,PLAZA DE MAIPU,46.66808542130583,Melipilla ,0.1861441638279274
822,855,Puente Alto,3.0,1.0,1.0,No,151.0,2993.07,https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/avenida-las-nieves-agoscar-castro/6426487,20.0,369.1,medio,PLAZA DE PUENTE ALTO,0.1069172956548045,Plazuela Independencia,0.8218237932894789
823,856,La Florida,3.0,1.0,1.0,No,96.0,2047.89,https://chilepropiedades.cl/ver-publicacion/venta-usada/la-florida/casa/general-arriagadario-trancura/6731133,21.0,541.5,alto,TRINIDAD,4.428975022875378,Unimarc,1.216796660645036
824,857,Las Condes,3.0,2.0,2.0,No,281.0,12900.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/las-condes/casa/lorenzo-de-medicis-impecable-calle-tranquila-gran-potencial-sh/6822742,46.0,465.6,medio,LOS DOMINICOS,3.176737799882761,Jumbo La Reina ,2.202075987816931
825,858,El Bosque,4.0,2.0,2.0,No,168.0,2933.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/el-bosque/casa/el-bosque-region-metropolitana/6726447,17.0,408.1,medio,LA CISTERNA L2,2.0060123167919324,Fleming,1.523518664601145
826,859,La Pintana,3.0,2.0,1.0,,60.0,1480.78,https://chilepropiedades.cl/ver-publicacion/venta-usada/la-pintana/casa/apostol-santiago/6000528,25.0,421.2,medio,HOSPITAL SOTERO DEL RIO,4.477888177916965,La Pintana,0.3860894536114724
827,860,Puente Alto,5.0,1.0,1.0,No,139.0,2678.01,https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/acceso-sur/6827777,19.0,369.1,medio,LAS MERCEDES,2.5946238317384527,Plazuela Independencia,2.5607502865152725
828,861,La Reina,3.0,1.0,3.0,No,205.0,9136.74,https://chilepropiedades.cl/ver-publicacion/venta-usada/la-reina/casa/av-tobalaba/6818137,45.0,565.4,alto,FERNANDO CASTILLO VELASCO,0.4655161564089932,Larraín,0.9574218427888124
829,862,Colina,4.0,4.0,2.443019943019943,No,5300.0,18990.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/colina/casa/julio-phillipe-izquierdojulio-phillipe-izquierdo/6343435,4.0,421.3,medio,LOS DOMINICOS,2588.039545902446,Unimarc,673.5928752935006
830,863,Puente Alto,3.0,2.0,2.443019943019943,No,145.0,5040.96,https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/nuevo-parque-san-francisco/6560100,35.0,369.1,medio,PLAZA DE PUENTE ALTO,0.1069172956548045,Plazuela Independencia,0.8218237932894789
831,864,Maipú,3.0,2.0,2.443019943019943,No,98.0,3843.73,https://chilepropiedades.cl/ver-publicacion/venta-usada/maipu/casa/av-cuatro-pteav-alfredo-silva-carvallo/5571227,39.0,370.9,medio,PLAZA DE MAIPU,0.1668376420240113,Lider,1.14396786841417
832,865,Estación Central,5.0,2.0,2.0,No,140.0,2678.01,https://chilepropiedades.cl/ver-publicacion/venta-usada/estacion-central/casa/la-canada-estacion-central/6822508,19.0,793.1,crítico,LAS REJAS,0.6253800056062887,Express de Lider,0.1739549408131728
833,866,Recoleta,3.0,2.0,2.443019943019943,No,232.0,3528.67,https://chilepropiedades.cl/ver-publicacion/venta-usada/recoleta/casa/adrian-miranda-valdivieso/4880189,15.0,962.8,crítico,EINSTEIN,0.9766396574873636,Lider,1.0726976868800553
834,867,Ñuñoa,6.0,4.0,4.0,,324.0,14000.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/nunoa/casa/nancy/6692437,43.0,589.1,alto,IRARRAZAVAL L3,0.4171228826354183,Unimarc,0.2130802296354459
835,868,San Joaquín,2.0,1.0,2.443019943019943,No,177.0,2678.01,https://chilepropiedades.cl/ver-publicacion/venta-usada/san-joaquin/casa/pintor-goya/6827742,15.0,482.3,medio,CAMINO AGRICOLA,0.4776014662571093,Peñaflor,2.79136487835138
836,869,Colina,5.0,4.0,2.443019943019943,No,840.0,16800.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/colina/casa/avenoda-central-1111/5643279,20.0,421.3,medio,LOS DOMINICOS,2588.039545902446,Unimarc,673.5928752935006
837,870,Renca,4.0,1.0,2.443019943019943,No,0.0,1732.83,https://chilepropiedades.cl/ver-publicacion/venta-usada/renca/casa/renca-region-metropolitana/4212191,inf,479.8,medio,VIVACETA,3.1779907844998143,Unimarc,0.8133754779237142
838,871,San Joaquín,4.0,1.0,2.0,No,205.0,4410.84,https://chilepropiedades.cl/ver-publicacion/venta-usada/san-joaquin/casa/hector-barrueto-av-departamental/5838009,22.0,482.3,medio,LOS LIBERTADORES,6749.450842280784,Lo Campino,114.54399677166596
839,873,Puente Alto,4.0,1.0,1.0,No,105.0,1890.36,https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/puente-alto-region-metropolitana/5839693,18.0,369.1,medio,PROTECTORA DE LA INFANCIA,1.3702824057646843,Express de Lider,1.1793406352206652
840,874,Providencia,3.0,3.0,2.0,No,592.0,23800.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/providencia/casa/pedro-de-valdivia-norte-los-conquistadores/6095591,40.0,1567.1,crítico,REPUBLICA,0.7138816381944613,Express de Lider,0.7291662782380559
841,875,Las Condes,6.0,5.0,3.0,,580.0,22990.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/las-condes/casa/pto-de-palos/6692129,40.0,465.6,medio,PRINCIPE DE GALES,1.536931692192271,Express de Lider,0.8147296220897943
842,876,Las Condes,4.0,2.0,1.0,No,200.0,19500.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/las-condes/casa/navarra/6827718,98.0,465.6,medio,CRISTOBAL COLON,0.5728285493109347,Express de Lider,0.7427658008040329
843,877,Puente Alto,3.0,1.0,5.0,No,149.0,4725.9,https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/avenida-mexico-avenida-las-nieves/5857453,32.0,369.1,medio,PROTECTORA DE LA INFANCIA,1.8042178846887664,Puente Alto ,1.5758423688700296
844,878,Isla de Maipo,3.0,3.0,2.0,No,170.0,6300.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/isla-de-maipo/casa/isla-de-maipo-region-metropolitana/5698655,37.0,232.8,bajo,PLAZA DE MAIPU,29.82752761187595,Peñaflor ,15.715722054933632
845,879,Quinta Normal,3.0,2.0,1.0,No,420.0,6500.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/quinta-normal/casa/mapocho/6712942,15.0,745.1,alto,BLANQUEADO,1.797395737598968,San Pablo,1.920175598962604
846,880,La Reina,4.0,3.0,1.0,No,600.0,16000.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/la-reina/casa/loreleymonsenor-edwards/1367271,27.0,565.4,alto,FERNANDO CASTILLO VELASCO,2.1629950938800966,Lider,0.9437413907081876
847,881,Cerro Navia,4.0,2.0,2.443019943019943,No,240.0,4095.78,https://chilepropiedades.cl/ver-publicacion/venta-usada/cerro-navia/casa/vicuna-rozasav-las-torres/6263547,17.0,423.0,medio,PUDAHUEL,2.23535472958769,Catamarca,0.8633270033632695
848,882,Las Condes,3.0,1.0,3.0,No,300.0,6458.73,https://chilepropiedades.cl/ver-publicacion/venta-usada/las-condes/casa/las-condes-region-metropolitana/6732039,22.0,465.6,medio,MANQUEHUE,0.110755126974694,Artesanos,0.1293562005249037
849,883,La Granja,6.0,3.0,4.0,No,548.0,7246.38,https://chilepropiedades.cl/ver-publicacion/venta-usada/la-granja/casa/av-cardenal-raul-silva-henriquez/6148601,13.0,518.7,medio,LA GRANJA,1.679141505723585,Superbodega Acuenta,1.955747445274357
850,884,Pudahuel,3.0,3.0,2.0,,144.0,5143.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/pudahuel/casa/rio-refugio/6685274,36.0,471.9,medio,PUDAHUEL,3.9829426289165952,La Travesía,3.063464041765461
851,885,Recoleta,3.0,2.0,2.0,No,254.0,7246.38,https://chilepropiedades.cl/ver-publicacion/venta-usada/recoleta/casa/francisco-silva-esquina-ricardo-lemus/6433832,29.0,962.8,crítico,EINSTEIN,0.9766396574873636,Lider,1.0726976868800553
852,886,Puente Alto,4.0,1.0,3.0,No,264.0,4313.17,https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/puente-alto-region-metropolitana/5890728,16.0,369.1,medio,PROTECTORA DE LA INFANCIA,1.3702824057646843,Express de Lider,1.1793406352206652
853,887,Las Condes,4.0,3.0,2.0,No,300.0,12500.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/las-condes/casa/isabel-la-catolica/6429425,42.0,465.6,medio,LOS DOMINICOS,3.176737799882761,Jumbo La Reina ,2.202075987816931
854,888,Santiago,3.0,2.0,2.443019943019943,No,90.0,3170.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/santiago-region-metropolitana/6621304,35.0,1183.1,crítico,QUINTA NORMAL,0.6433057056402597,Lider,0.5412050371496205
855,889,Melipilla,3.0,2.0,4.0,No,370.0,1827.35,https://chilepropiedades.cl/ver-publicacion/venta-usada/melipilla/casa/melipilla-region-metropolitana/6326454,5.0,474.3,medio,PLAZA DE MAIPU,46.66808542130583,Melipilla ,0.1861441638279274
856,890,Vitacura,5.0,4.0,3.0,No,1100.0,39500.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/vitacura/casa/rayen/5952713,36.0,593.7,alto,MANQUEHUE,4.52119416760787,Unimarc,1.040097136369705
857,891,Quilicura,4.0,2.0,2.0,,125.0,4150.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/quilicura/casa/avenida-las-torres/5945725,33.0,409.6,medio,LOS LIBERTADORES,3.1409137694456275,Quilicura ,1.666741107444376
858,892,La Florida,2.0,1.0,2.0,No,160.0,3900.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/la-florida/casa/san-francisco-de-asis-con-carlos-luis-gonzalez/6827291,24.0,541.5,alto,TRINIDAD,4.428975022875378,Unimarc,1.216796660645036
859,893,Puente Alto,5.0,2.0,2.443019943019943,No,100.0,2205.42,https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/santa-rosa-agapostol-bartolome/6022822,22.0,369.1,medio,PLAZA DE PUENTE ALTO,0.1069172956548045,Plazuela Independencia,0.8218237932894789
860,894,La Florida,5.0,3.0,2.0,No,170.0,5828.61,https://chilepropiedades.cl/ver-publicacion/venta-usada/la-florida/casa/la-florida-region-metropolitana/6691950,34.0,541.5,alto,BELLAVISTA DE LA FLORIDA,0.1179721158528139,Lider,0.1364128296960149
861,895,Puente Alto,3.0,3.0,2.443019943019943,No,133.0,4725.9,https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/barrio-suiza/5650060,36.0,369.1,medio,PROTECTORA DE LA INFANCIA,1.656866478099901,Express de Lider,1.3289854535130612
862,897,Cerrillos,3.0,3.0,1.0,,50.0,4883.43,https://chilepropiedades.cl/ver-publicacion/venta-usada/cerrillos/casa/av-los-libertadores-7337/6689290,98.0,729.4,alto,CERRILLOS,2.5788956759200063,Unimarc,0.8422700782068966
863,898,Huechuraba,4.0,2.0,2.443019943019943,No,105.0,3401.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/huechuraba/casa/av-el-sauceav-los-libertadores/6183086,32.0,536.5,alto,VESPUCIO NORTE,1.7357140243445708,Unimarc,2.9236278376368565
864,899,Lo Espejo,5.0,2.0,2.0,,125.0,2252.68,https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-espejo/casa/pje-37-6526/6683143,18.0,616.2,alto,EL PARRON,2.7226922239891227,Jumbo Maipú,2.0637068420368614
865,900,Renca,3.0,3.0,1.0,No,120.0,3339.63,https://chilepropiedades.cl/ver-publicacion/venta-usada/renca/casa/renca-region-metropolitana/5633758,28.0,479.8,medio,VIVACETA,3.1779907844998143,Unimarc,0.8133754779237142
866,901,Maipú,2.0,1.0,1.0,No,70.0,2110.9,https://chilepropiedades.cl/ver-publicacion/venta-usada/maipu/casa/las-tinajasportales/6704634,30.0,370.9,medio,PLAZA DE MAIPU,0.1668376420240113,Lider,1.14396786841417
867,902,San Miguel,3.0,1.0,1.0,No,149.0,3087.59,https://chilepropiedades.cl/ver-publicacion/venta-usada/san-miguel/casa/av-jj-prieto-departamental-san-miguel/4899255,21.0,735.9,alto,LOS LIBERTADORES,8818.91589876273,Express de Lider,1906.84783552127
868,903,Lo Barnechea,7.0,4.0,2.443019943019943,No,650.0,19700.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/av-la-dehesa-golf-lomas-de-la-dehesa/5716956,30.0,276.8,bajo,LOS DOMINICOS,19.18722606594324,Express de Lider,12.229156722320129
869,904,Quilicura,3.0,3.0,1.0,No,144.0,5513.55,https://chilepropiedades.cl/ver-publicacion/venta-usada/quilicura/casa/c-toros-aglos-europeos/6353200,38.0,409.6,medio,LOS LIBERTADORES,5.449183381248498,Express de Lider,0.6356074683662621
870,905,San Bernardo,3.0,1.0,1.0,No,150.0,1827.35,https://chilepropiedades.cl/ver-publicacion/venta-usada/san-bernardo/casa/san-bernardo-region-metropolitana/5497553,12.0,598.2,alto,PLAZA DE MAIPU,31.19687457553875,Melipilla ,17.161429945690404
871,906,Peñalolén,4.0,3.0,1.0,No,300.0,9750.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/penalolen/casa/trece-oriente-2900/6720352,32.0,415.5,medio,LOS PRESIDENTES,2.6048871071111668,Unimarc,0.4029466162018608
872,907,Ñuñoa,4.0,2.0,4.0,,330.0,15000.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/nunoa/casa/exequiel-fernandez-1290/6054321,45.0,589.1,alto,CHILE-ESPAÑA,0.3726137261546654,Lider,0.5279719108935851
873,908,Puente Alto,5.0,2.0,2.0,No,126.0,2930.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/corbeta-norte/6065391,23.0,369.1,medio,PROTECTORA DE LA INFANCIA,2.562315182271143,Express de Lider,1.3125385641702123
874,909,Lo Barnechea,6.0,6.0,2.443019943019943,No,1780.0,28279.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/refugios-del-arrayancamino-del-estero/5094238,16.0,276.8,bajo,LOS DOMINICOS,19.18722606594324,Express de Lider,12.229156722320129
875,910,Peñalolén,4.0,4.0,2.443019943019943,No,789.0,16800.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/penalolen/casa/las-cortezas-orientearboretum/5571796,21.0,415.5,medio,FERNANDO CASTILLO VELASCO,5.9055194766508015,Consistorial,3.3343236842717343
876,911,Las Condes,4.0,4.0,3.0,No,560.0,26000.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/las-condes/casa/cerro-la-cumbre/6358662,46.0,465.6,medio,LOS DOMINICOS,3.176737799882761,Jumbo La Reina ,2.202075987816931
877,912,Maipú,4.0,3.0,2.0,No,198.0,4347.83,https://chilepropiedades.cl/ver-publicacion/venta-usada/maipu/casa/maipu-region-metropolitana/6513096,22.0,370.9,medio,PLAZA DE MAIPU,0.1668376420240113,Lider,1.14396786841417
878,913,Maipú,4.0,3.0,2.0,No,120.0,4410.84,https://chilepropiedades.cl/ver-publicacion/venta-usada/maipu/casa/capellan-florencio-infante/6821620,37.0,370.9,medio,PLAZA DE MAIPU,4.697328374986423,"El Bosque, Maipú",0.0
879,915,Quilicura,3.0,2.0,3.0,,350.0,6500.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/quilicura/casa/valle-lo-campino/5058991,19.0,409.6,medio,CARDENAL CARO,3.260459943759182,Unimarc,2.785084444324444
880,916,La Florida,2.0,2.0,1.0,No,130.0,4020.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/la-florida/casa/la-florida-region-metropolitana/4812683,31.0,541.5,alto,BELLAVISTA DE LA FLORIDA,0.1179721158528139,Lider,0.1364128296960149
881,917,San Bernardo,5.0,2.0,1.0,No,225.0,4725.9,https://chilepropiedades.cl/ver-publicacion/venta-usada/san-bernardo/casa/lo-blancocamino-los-pino/6817828,21.0,598.2,alto,LOS LIBERTADORES,3919.78952123141,Express de Lider,397.62158889358886
882,918,Puente Alto,3.0,3.0,1.0,No,137.0,4419.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/puente-alto-region-metropolitana/6710593,32.0,369.1,medio,PROTECTORA DE LA INFANCIA,1.3702824057646843,Express de Lider,1.1793406352206652
883,919,La Granja,5.0,2.0,4.0,No,204.0,4224.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/la-granja/casa/quince-otecatorce-ote/6122872,21.0,518.7,medio,LOS DOMINICOS,10508.664504717031,Portugal,310.46404452271906
884,920,Puente Alto,2.0,2.0,4.0,No,193.0,4942.66,https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/san-sebastian-4142-puente-alto/6731362,26.0,369.1,medio,PLAZA DE PUENTE ALTO,0.1069172956548045,Plazuela Independencia,0.8218237932894789
885,921,Buin,2.0,1.0,1.0,No,65.0,2750.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/buin/casa/camino-buin-maipo-buin/6821528,42.0,435.1,medio,PLAZA DE PUENTE ALTO,22.02177901640425,Unimarc,13.330490562802549
886,922,La Florida,4.0,2.0,1.0,No,200.0,4095.78,https://chilepropiedades.cl/ver-publicacion/venta-usada/la-florida/casa/mraurora-de-chilesan-jose-de-la-estrella/5321651,20.0,541.5,alto,TRINIDAD,4.428975022875378,Unimarc,1.216796660645036
887,923,Quilicura,3.0,1.0,3.0,,150.0,3087.59,https://chilepropiedades.cl/ver-publicacion/venta-usada/quilicura/casa/los-malayos/5449794,21.0,409.6,medio,LOS LIBERTADORES,2.88603509527115,Lo Marcoleta,1.0793433299965138
888,924,Colina,5.0,4.0,6.0,Sí,6000.0,16490.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/colina/casa/casa-lo-arcaya/6826391,3.0,421.3,medio,LOS DOMINICOS,2588.039545902446,Unimarc,673.5928752935006
889,925,Puente Alto,3.0,1.0,2.443019943019943,No,144.0,2835.54,https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/casa-de-1-piso-en-valle-del-sol/6817726,20.0,369.1,medio,PLAZA DE PUENTE ALTO,0.1069172956548045,Plazuela Independencia,0.8218237932894789
890,926,Santiago,6.0,2.0,2.443019943019943,No,312.0,9154.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/santiago-region-metropolitana/6710542,29.0,1183.1,crítico,QUINTA NORMAL,0.6433057056402597,Lider,0.5412050371496205
891,927,Lo Prado,3.0,1.0,1.0,No,162.0,2047.89,https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-prado/casa/yc-56120-neptunoyc-56120-pasaje-isla-bicoe/6265986,13.0,585.2,alto,SAN PABLO L1,0.2181810372606727,Unimarc,1.6609891594310684
892,928,Santiago,4.113060917523189,2.630757613893783,2.443019943019943,No,0.0,2835.54,https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/santiago-region-metropolitana/6145024,inf,1183.1,crítico,QUINTA NORMAL,0.6433057056402597,Lider,0.5412050371496205
893,930,Ñuñoa,6.0,4.0,3.0,No,380.0,19000.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/nunoa/casa/nunez-de-arce-suecia/6120968,50.0,589.1,alto,CHILE-ESPAÑA,0.3176693256994786,Lider,0.1432822431729541
894,931,Santiago,2.0,1.0,2.443019943019943,,100.0,5671.08,https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/nuble-49/6682214,57.0,1183.1,crítico,ÑUBLE L5,0.2277190640179306,Peñaflor,0.2097790597110637
895,932,Vitacura,4.0,2.0,1.0,No,270.0,11700.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/vitacura/casa/apolo-colegio-manquehue/6609989,43.0,593.7,alto,MANQUEHUE,3.203767524179193,Unimarc,0.4957991754219655
896,933,Ñuñoa,6.0,4.0,2.443019943019943,No,492.0,17300.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/nunoa/casa/campo-de-deportegrecia/6817627,35.0,589.1,alto,CHILE-ESPAÑA,0.3176693256994786,Lider,0.1432822431729541
897,934,Colina,3.0,3.0,2.443019943019943,No,377.0,12500.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/colina/casa/avenida-chamisero-17920/5694818,33.0,421.3,medio,LOS LIBERTADORES,6.280789301699856,Pedro Fontova,2.7868465985981463
898,935,Colina,4.0,7.0,1.0,No,5400.0,16890.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/colina/casa/san-josesanta-cecilia/3383953,3.0,421.3,medio,LOS LIBERTADORES,4828.264508994084,Jumbo Costanera Center,129.74111369310273
899,936,Lo Prado,6.0,3.0,2.0,No,162.0,6616.26,https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-prado/casa/av-dorsal-gral-buendia/6120316,41.0,585.2,alto,SAN PABLO L1,0.2181810372606727,Unimarc,1.6609891594310684
900,937,Macul,6.0,2.0,2.0,No,400.0,8191.56,https://chilepropiedades.cl/ver-publicacion/venta-usada/macul/casa/el-libano/6821507,20.0,501.9,medio,LAS TORRES,0.5742669079370628,Central Mayorista,0.9011160231766754
