,id,Comuna,N_Habitaciones,N_Baños,N_Estacionamientos,Amoblado,Total_Superficie_M2,Valor_UF,Link,colUF/m2,Tasa cada 100Mil,Rango
1650,1733,Maipú,3.0,1.0,2.0,No,160.0,3700.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/maipu/casa/primo-de-rivera/6009694,23.0,370.9,medio
1651,1734,Ñuñoa,4.0,1.0,1.0,No,204.0,6890.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/nunoa/casa/metro-estadio-nacionalav-grecia/5047314,34.0,589.1,alto
1652,1735,Renca,3.0,1.0,2.443019943019943,No,70.0,1740.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/renca/casa/avenida-presidente-salvador-allende-gossens-renca/6600532,25.0,479.8,medio
1653,1736,Ñuñoa,5.0,2.0,2.443019943019943,No,425.0,16500.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/nunoa/casa/parque-juan-xxiii-nunoa/4921309,39.0,589.1,alto
1654,1737,La Reina,5.0,5.0,4.0,No,630.0,17600.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/la-reina/casa/santa-rita-con-echenique/6580314,28.0,565.4,alto
1655,1738,Maipú,5.0,3.0,2.443019943019943,No,235.0,11972.27,https://chilepropiedades.cl/ver-publicacion/venta-usada/maipu/casa/mall-arauco-maipu/5556606,51.0,370.9,medio
1656,1739,Maipú,3.0,1.0,1.0,No,90.0,3229.36,https://chilepropiedades.cl/ver-publicacion/venta-usada/maipu/casa/quo-vadis/6802714,36.0,370.9,medio
1657,1740,Peñalolén,4.0,5.0,4.0,No,250.0,11900.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/penalolen/casa/las-perdices-con-quilin/6254225,48.0,415.5,medio
1658,1741,Las Condes,5.0,5.0,2.443019943019943,No,1208.0,27280.39,https://chilepropiedades.cl/ver-publicacion/venta-usada/las-condes/casa/san-jose-de-la-sierralimavida/2501482,23.0,465.6,medio
1659,1742,Puente Alto,4.0,2.0,1.0,No,130.0,2425.96,https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/notato-coo-el-peral/6328789,19.0,369.1,medio
1660,1743,Santiago,2.0,1.0,2.443019943019943,No,37.0,2800.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/santiago-region-metropolitana/6058426,76.0,1183.1,crítico
1661,1744,San Bernardo,5.0,2.0,1.0,No,159.0,3465.66,https://chilepropiedades.cl/ver-publicacion/venta-usada/san-bernardo/casa/av-portales-con-jorge-valdivieso/6693987,22.0,598.2,alto
1662,1745,Providencia,1.0,2.0,2.0,Sí,90.0,9800.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/providencia/casa/republica-de-cuba/6238950,109.0,1567.1,crítico
1663,1746,Renca,5.0,2.0,2.0,No,116.0,5320.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/renca/casa/el-montijo-renca/6600466,46.0,479.8,medio
1664,1747,El Bosque,3.0,2.0,6.0,No,1300.0,17200.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/el-bosque/casa/riquelmebaquedanoarturo-pratgran-avenida/6802625,13.0,408.1,medio
1665,1748,La Cisterna,5.0,3.0,1.0,Sí,192.0,4880.28,https://chilepropiedades.cl/ver-publicacion/venta-usada/la-cisterna/casa/fuenzalida-urrejola/6324179,25.0,794.1,crítico
1666,1749,Peñalolén,5.0,3.0,2.443019943019943,No,720.0,13590.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/penalolen/casa/proximo-a-los-orientales/5741251,19.0,415.5,medio
1667,1750,Renca,2.0,2.0,1.0,,122.0,3150.6,https://chilepropiedades.cl/ver-publicacion/venta-usada/renca/casa/avenida-parque-sur/4825656,26.0,479.8,medio
1668,1751,Santiago,3.0,1.0,1.0,No,250.0,4410.84,https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/santiago-region-metropolitana/5829994,18.0,1183.1,crítico
1669,1752,La Granja,2.0,1.0,2.443019943019943,No,278.0,2550.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/la-granja/casa/calle-vicuna-mackennacalle-colon/6411342,9.0,518.7,medio
1670,1753,Padre Hurtado,3.0,2.0,2.443019943019943,No,112.0,3623.19,https://chilepropiedades.cl/ver-publicacion/venta-usada/padre-hurtado/casa/camino-melipillasan-ignacio/5681235,32.0,318.8,medio
1671,1754,Calera de Tango,4.0,4.0,2.443019943019943,No,5044.0,14000.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/calera-de-tango/casa/camino-lonquen/6179670,3.0,423.9,medio
1672,1755,Colina,3.0,2.0,2.0,No,147.0,3998.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/colina/casa/cercano-a-municipalidad-de-colina/6802557,27.0,421.3,medio
1673,1756,Colina,6.0,3.0,3.0,No,5078.0,13400.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/colina/casa/santa-ester/6408630,3.0,421.3,medio
1674,1757,Maipú,5.0,2.0,2.0,No,104.0,4988.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/maipu/casa/el-arroyo/6242173,48.0,370.9,medio
1675,1758,La Florida,3.0,2.0,2.443019943019943,No,78.0,3938.25,https://chilepropiedades.cl/ver-publicacion/venta-usada/la-florida/casa/casa-2-pisos-en-condominio-neo-paicavi/3771435,50.0,541.5,alto
1676,1759,Lo Barnechea,5.0,4.0,6.0,No,803.0,26400.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/golf-de-manquehue/5612941,33.0,276.8,bajo
1677,1760,Lo Barnechea,4.0,3.0,3.0,No,700.0,20700.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/avenida-la-dehesa/6576506,30.0,276.8,bajo
1678,1761,Maipú,2.0,1.0,2.443019943019943,No,158.0,4300.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/maipu/casa/cercano-a-mall-arauco-maipu/6308500,27.0,370.9,medio
1679,1762,Peñalolén,5.0,5.0,2.443019943019943,Sí,570.0,17158.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/penalolen/casa/propiedad-amoblada-a-pasos-de-club-de-campo/5475702,30.0,415.5,medio
1680,1763,La Florida,4.0,3.0,4.0,No,399.0,8655.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/la-florida/casa/la-florida-region-metropolitana/6417060,22.0,541.5,alto
1681,1764,Cerrillos,5.0,2.0,2.0,No,221.0,4571.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/cerrillos/casa/pedro-aguirre-cerda-el-mirador/6802500,21.0,729.4,alto
1682,1765,Las Condes,8.0,4.0,2.443019943019943,No,240.0,14500.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/las-condes/casa/hernando-de-magallanespiacenza/4914596,60.0,465.6,medio
1683,1766,Peñalolén,4.0,2.0,2.0,No,325.0,8821.68,https://chilepropiedades.cl/ver-publicacion/venta-usada/penalolen/casa/penalolen-region-metropolitana/6092326,27.0,415.5,medio
1684,1767,Pudahuel,4.0,1.0,1.0,No,100.0,2835.54,https://chilepropiedades.cl/ver-publicacion/venta-usada/pudahuel/casa/la-travesiaoceania/6033031,28.0,471.9,medio
1685,1768,San Bernardo,3.0,3.0,3.0,No,190.0,3780.72,https://chilepropiedades.cl/ver-publicacion/venta-usada/san-bernardo/casa/si/6342795,20.0,598.2,alto
1686,1769,Maipú,4.0,2.0,1.0,No,100.0,1795.84,https://chilepropiedades.cl/ver-publicacion/venta-usada/maipu/casa/yc-55099-san-joseyc-55099-pangal/5949676,18.0,370.9,medio
1687,1770,Alhué,4.0,4.0,2.0,No,200.0,11500.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/alhue/casa/alhue-region-metropolitana/5274043,58.0,318.5,medio
1688,1771,Pudahuel,4.0,2.0,3.0,No,80.0,2362.95,https://chilepropiedades.cl/ver-publicacion/venta-usada/pudahuel/casa/isla-nueva-pudahuel/6802458,30.0,471.9,medio
1689,1772,Puente Alto,4.0,1.0,1.0,No,90.0,2362.95,https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/av-el-avellanosalitrera-primitiva/6173579,26.0,369.1,medio
1690,1773,Maipú,4.0,3.0,2.443019943019943,No,127.0,4253.31,https://chilepropiedades.cl/ver-publicacion/venta-usada/maipu/casa/calle-ohiggins-am56978cam-a-rinconada-am/6563698,33.0,370.9,medio
1691,1774,Recoleta,2.0,1.0,1.0,No,71.0,2772.53,https://chilepropiedades.cl/ver-publicacion/venta-usada/recoleta/casa/av-purisima-amav-dominica-am/5888078,39.0,962.8,crítico
1692,1775,Lo Barnechea,4.0,3.0,2.0,No,1041.0,23900.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/lo-barnechea-region-metropolitana/5819344,23.0,276.8,bajo
1693,1776,Ñuñoa,7.0,2.0,2.443019943019943,No,459.0,14750.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/nunoa/casa/holandachile-espana/5063773,32.0,589.1,alto
1694,1777,San Bernardo,3.0,2.0,2.0,Sí,166.0,4150.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/san-bernardo/casa/yelcho-con-barros-arana-san-bernardo/6395992,25.0,598.2,alto
1695,1778,La Florida,4.0,2.0,2.0,No,400.0,8506.62,https://chilepropiedades.cl/ver-publicacion/venta-usada/la-florida/casa/la-florida-region-metropolitana/6462091,21.0,541.5,alto
1696,1779,Buin,3.0,3.0,2.0,No,182.0,4899.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/buin/casa/villaseca-kennedy/6802416,27.0,435.1,medio
1697,1780,La Reina,3.0,2.0,2.0,No,178.0,7246.38,https://chilepropiedades.cl/ver-publicacion/venta-usada/la-reina/casa/se-vende-casa-la-reina-178m2-3d2b-2esto-patio-antejardin/6401009,41.0,565.4,alto
1698,1781,Lo Barnechea,4.0,5.0,3.0,No,11800.0,40000.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/los-refugiospastor-fernandez/4073357,3.0,276.8,bajo
1699,1782,Puente Alto,5.0,3.0,2.0,No,99.0,4155.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/avenida-las-nieves/6488518,42.0,369.1,medio
1700,1783,Cerro Navia,4.0,2.0,3.0,No,292.0,4410.84,https://chilepropiedades.cl/ver-publicacion/venta-usada/cerro-navia/casa/rio-de-janeiro/6595980,15.0,423.0,medio
1701,1784,Puente Alto,3.0,1.0,1.0,No,100.0,2570.89,https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/puente-alto-region-metropolitana/5628089,26.0,369.1,medio
1702,1785,Puente Alto,3.0,2.0,2.443019943019943,No,150.0,4339.95,https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/av-la-floridabahia-inglesa/1879923,29.0,369.1,medio
1703,1786,Huechuraba,5.0,2.0,1.0,No,144.0,4095.78,https://chilepropiedades.cl/ver-publicacion/venta-usada/huechuraba/casa/villa-libertadores-huechuraba/5327150,28.0,536.5,alto
1704,1787,Puente Alto,5.0,2.0,1.0,,128.0,3472.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/pasaje-las-amapolas-3655/6709424,27.0,369.1,medio
1705,1788,Puente Alto,2.0,2.630757613893783,2.443019943019943,No,80.0,2900.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/lomas-de-eyzaguirre-52/6414689,36.0,369.1,medio
1706,1789,La Reina,3.0,2.0,2.0,No,178.0,7246.38,https://chilepropiedades.cl/ver-publicacion/venta-usada/la-reina/casa/se-vende-casa-la-reina-178m2-3d2b-2esto-patio-antejardin/6400855,41.0,565.4,alto
1707,1790,Ñuñoa,6.0,4.0,1.0,No,480.0,15000.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/nunoa/casa/pdte-batlle-ordonezpedro-torres/1339112,31.0,589.1,alto
1708,1791,Puente Alto,3.0,1.0,1.0,No,85.0,1780.09,https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/isla-canariaagel-panel/5897002,21.0,369.1,medio
1709,1792,Santiago,5.0,2.0,2.443019943019943,No,100.0,4819.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/santiago-region-metropolitana/3184470,48.0,1183.1,crítico
1710,1793,Recoleta,2.0,1.0,2.443019943019943,No,60.0,2142.41,https://chilepropiedades.cl/ver-publicacion/venta-usada/recoleta/casa/av-la-paz/5921842,36.0,962.8,crítico
1711,1795,Renca,5.0,3.0,1.0,,162.0,2741.02,https://chilepropiedades.cl/ver-publicacion/venta-usada/renca/casa/los-copihues-1815/6585516,17.0,479.8,medio
1712,1796,Lo Barnechea,7.0,7.0,3.0,No,865.0,43888.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/camino-las-bandurrias-santuario-del-valle/5299772,51.0,276.8,bajo
1713,1797,Lo Barnechea,4.0,4.0,2.0,No,240.0,14500.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/camino-el-yunque/6403306,60.0,276.8,bajo
1714,1798,Recoleta,8.0,4.0,1.0,No,180.0,4521.11,https://chilepropiedades.cl/ver-publicacion/venta-usada/recoleta/casa/mrav-dorsalav-el-salto/5364962,25.0,962.8,crítico
1715,1800,Las Condes,5.0,4.0,2.443019943019943,No,1288.0,29800.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/las-condes/casa/dominicos-antiguo-quebrada-honda/6088443,23.0,465.6,medio
1716,1801,Maipú,3.0,2.0,2.443019943019943,No,300.0,5891.62,https://chilepropiedades.cl/ver-publicacion/venta-usada/maipu/casa/el-carmen-av-5-de-abril/6223467,20.0,370.9,medio
1717,1802,Lo Barnechea,4.0,4.0,4.0,No,694.0,23500.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/condominio-los-bravos/5159883,34.0,276.8,bajo
1718,1803,Ñuñoa,4.0,4.0,2.443019943019943,No,489.0,16300.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/nunoa/casa/av-graciasuarez-mujica/6411385,33.0,589.1,alto
1719,1804,Buin,3.0,1.0,2.443019943019943,No,125.0,2678.01,https://chilepropiedades.cl/ver-publicacion/venta-usada/buin/casa/amm56792-bajos-de-matteamm-la-obra/6493789,21.0,435.1,medio
1720,1805,San Joaquín,4.0,1.0,2.443019943019943,No,500.0,6490.23,https://chilepropiedades.cl/ver-publicacion/venta-usada/san-joaquin/casa/av-las-industriastomas-de-campanella/6161858,13.0,482.3,medio
1721,1806,La Reina,3.0,2.0,3.0,No,1000.0,41394.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/la-reina/casa/casa-para-remodelar-120m21000m2-totales-la-reina-sur-3d1b4est/6401329,41.0,565.4,alto
1722,1808,San Bernardo,3.0,3.0,2.443019943019943,No,199.0,4095.78,https://chilepropiedades.cl/ver-publicacion/venta-usada/san-bernardo/casa/camino-padre-hurtado-amlos-destacamentos-am/6170068,21.0,598.2,alto
1723,1809,Las Condes,4.0,3.0,2.443019943019943,No,500.0,18000.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/las-condes/casa/bello-horizonte/6576443,36.0,465.6,medio
1724,1810,Colina,3.0,3.0,2.443019943019943,No,390.0,11500.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/colina/casa/los-maitenes-16390/5599008,29.0,421.3,medio
1725,1811,Providencia,3.0,4.0,2.443019943019943,No,497.0,20500.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/providencia/casa/diego-de-almagro/6328681,41.0,1567.1,crítico
1726,1812,Providencia,7.0,1.0,2.443019943019943,No,125.0,6500.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/providencia/casa/salvador-donoso-en-zona-tipica-de-bellavista/4075740,52.0,1567.1,crítico
1727,1813,Vitacura,4.0,3.0,2.443019943019943,No,400.0,15400.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/vitacura/casa/buenaventura-con-embajador-doussinague/5875518,38.0,593.7,alto
1728,1815,Maipú,4.0,2.0,2.0,No,145.0,4725.9,https://chilepropiedades.cl/ver-publicacion/venta-usada/maipu/casa/maipu-region-metropolitana/5758478,33.0,370.9,medio
1729,1816,Puente Alto,4.0,3.0,2.443019943019943,No,156.0,5229.99,https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/ciudad-del-solagavenida-grecia-sur/5683302,34.0,369.1,medio
1730,1817,La Reina,4.0,2.0,2.443019943019943,No,140.0,9451.48,https://chilepropiedades.cl/ver-publicacion/venta-usada/la-reina/casa/jacinto-chacon-la-reina/6786923,68.0,565.4,alto
1731,1818,Las Condes,6.0,4.0,2.443019943019943,No,561.0,17500.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/las-condes/casa/monjas-inglesas-los-dominicos-gran-terreno/6088530,31.0,465.6,medio
1732,1819,La Reina,5.0,5.0,2.443019943019943,No,593.0,21900.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/la-reina/casa/las-perdices-maria-monvel-brs/5401964,37.0,565.4,alto
1733,1820,La Florida,3.0,1.0,2.443019943019943,No,144.0,2190.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/la-florida/casa/av-vespucio-con-santa-julia/6406972,15.0,541.5,alto
1734,1821,Las Condes,4.0,4.0,2.0,No,240.0,14300.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/las-condes/casa/padre-errazuriz/5542518,60.0,465.6,medio
1735,1822,Las Condes,5.0,6.0,6.0,No,454.0,31000.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/las-condes/casa/gral-blanche-cam-otonal/6098512,68.0,465.6,medio
1736,1824,Lo Barnechea,2.0,2.0,2.0,No,200.0,11500.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/lo-barnechea-region-metropolitana/5052348,58.0,276.8,bajo
1737,1825,San Bernardo,3.0,3.0,2.443019943019943,No,134.0,4379.33,https://chilepropiedades.cl/ver-publicacion/venta-usada/san-bernardo/casa/faldeos-de-nos/6475140,33.0,598.2,alto
1738,1826,Lo Prado,4.0,1.0,2.443019943019943,No,162.0,3119.09,https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-prado/casa/territorio-antartico-isla-walton/4921054,19.0,585.2,alto
1739,1827,La Reina,3.0,1.0,3.0,No,480.0,8191.56,https://chilepropiedades.cl/ver-publicacion/venta-usada/la-reina/casa/diego-de-rojas/6801540,17.0,565.4,alto
1740,1828,Maipú,3.0,2.0,2.0,No,141.0,4490.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/maipu/casa/hugo-ercilla-olea-0512/5533571,32.0,370.9,medio
1741,1829,Colina,4.0,4.0,2.0,Sí,165.0,9800.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/colina/casa/ignacio-carrera-pinto-colina/5825687,59.0,421.3,medio
1742,1830,Curacaví,3.0,1.0,2.0,No,75.0,2445.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/curacavi/casa/independencia/6525195,33.0,500.1,medio
1743,1831,Puente Alto,3.0,1.0,1.0,No,100.0,2205.42,https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/yc-54138-av-juanitayc-54138-la-lecheria/5633924,22.0,369.1,medio
1744,1832,Las Condes,5.0,4.0,2.443019943019943,No,850.0,27880.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/las-condes/casa/sector-quinchamlitutuquen/2737251,33.0,465.6,medio
1745,1833,La Florida,5.0,2.0,2.0,No,180.0,6550.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/la-florida/casa/raihuen-la-florida/6786820,36.0,541.5,alto
1746,1834,Huechuraba,4.0,3.0,2.0,No,227.0,7190.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/huechuraba/casa/linda-casa-mantenida-como-nueva/6378072,32.0,536.5,alto
1747,1835,Lo Prado,6.0,2.0,2.443019943019943,No,250.0,4095.78,https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-prado/casa/los-alamos/6801519,16.0,585.2,alto
1748,1836,Maipú,2.0,1.0,1.0,No,76.0,1890.36,https://chilepropiedades.cl/ver-publicacion/venta-usada/maipu/casa/maipu-region-metropolitana/6690314,25.0,370.9,medio
1749,1837,Maipú,2.0,1.0,1.0,No,110.0,2016.38,https://chilepropiedades.cl/ver-publicacion/venta-usada/maipu/casa/maipu-region-metropolitana/6464995,18.0,370.9,medio
1750,1838,Peñaflor,3.0,2.0,1.0,No,101.0,1890.36,https://chilepropiedades.cl/ver-publicacion/venta-usada/penaflor/casa/21-de-mayo-con-villarica/5305273,19.0,284.4,bajo
1751,1839,Ñuñoa,3.0,1.0,2.443019943019943,No,95.0,5198.17,https://chilepropiedades.cl/ver-publicacion/venta-usada/nunoa/casa/duble-almeyda-vespucio-los-aliaga/6315766,55.0,589.1,alto
1752,1840,Estación Central,3.0,1.0,2.443019943019943,No,155.0,4095.78,https://chilepropiedades.cl/ver-publicacion/venta-usada/estacion-central/casa/nicasio-retamales/6459125,26.0,793.1,crítico
1753,1841,Colina,3.0,3.0,2.443019943019943,No,220.0,6500.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/colina/casa/av-casa-de-piedrasanta-filomena/6116491,30.0,421.3,medio
1754,1842,Las Condes,4.0,3.0,3.0,No,395.0,11657.21,https://chilepropiedades.cl/ver-publicacion/venta-usada/las-condes/casa/las-condes-region-metropolitana/5314611,30.0,465.6,medio
1755,1843,Santiago,6.0,2.0,2.443019943019943,No,360.0,13232.51,https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/san-francisco-nuble-santiago/4902258,37.0,1183.1,crítico
1756,1844,La Florida,4.0,2.0,1.0,Sí,200.0,5828.61,https://chilepropiedades.cl/ver-publicacion/venta-usada/la-florida/casa/casa-en-venta-sta-teresa/6801288,29.0,541.5,alto
1757,1845,Las Condes,6.0,4.0,6.0,No,1025.0,26000.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/las-condes/casa/atalaya-carlos-pena-otaegui/6097982,25.0,465.6,medio
1758,1846,Maipú,4.0,4.0,2.443019943019943,No,180.0,5750.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/maipu/casa/calle-florencia-infantelas-urbanistas/4996373,32.0,370.9,medio
1759,1847,Maipú,5.0,2.0,3.0,No,250.0,5513.55,https://chilepropiedades.cl/ver-publicacion/venta-usada/maipu/casa/maipu-region-metropolitana/5988864,22.0,370.9,medio
1760,1849,Paine,5.0,2.0,3.0,No,500.0,7088.85,https://chilepropiedades.cl/ver-publicacion/venta-usada/paine/casa/gran-avenida-jose-miguel-carrera/6136020,14.0,328.3,medio
1761,1850,Ñuñoa,4.0,2.0,3.0,No,276.0,11900.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/nunoa/casa/casa-mujica-metro-irarrazaval-nunoa/6261996,43.0,589.1,alto
1762,1852,La Pintana,3.0,1.0,1.0,No,88.0,1953.37,https://chilepropiedades.cl/ver-publicacion/venta-usada/la-pintana/casa/la-pintana-region-metropolitana/5519231,22.0,421.2,medio
1763,1853,Las Condes,4.0,3.0,2.0,No,252.0,21900.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/las-condes/casa/colina-del-peumo/6091171,87.0,465.6,medio
1764,1854,Lampa,2.0,1.0,2.443019943019943,No,79.0,1260.24,https://chilepropiedades.cl/ver-publicacion/venta-usada/lampa/casa/casa-2-pisos-en-batuco/6169587,16.0,394.9,medio
1765,1855,Puente Alto,3.0,1.0,2.443019943019943,No,120.0,2110.9,https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/oscar-bonillalas-achiras/6006650,18.0,369.1,medio
1766,1856,Maipú,3.0,3.0,1.0,No,160.0,4422.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/maipu/casa/maipu-region-metropolitana/5026658,28.0,370.9,medio
